User ID	User name	Playlist name	Track count	Create at	Likes count	Reposts count	Track list
198083	Marco Faraone	Remixes for Houserepublic 008 (Vinyl only)	2	25 May 2014	53	6	https://soundcloud.com/houserepublic/b1-two-floors-up-marco-faraone?in=marcofaraonemusic/sets/remixes-for-houserepublic-008,https://soundcloud.com/houserepublic/b2-know-what-i-feel-marco?in=marcofaraonemusic/sets/remixes-for-houserepublic-008
198083	Marco Faraone	Marco Faraone feat. Piegaja - The Return	1	26 February 2014	193	40	https://soundcloud.com/etruriabeat/marco-faraone-feat-piegaja-thereturn?in=marcofaraonemusic/sets/free-download
198083	Marco Faraone	Marco Faraone - Uncompromised mood  ep [Drumcode]	3	4 August 2013	130	18	https://soundcloud.com/marcofaraonemusic/marco-faraone-piegajas-sonic?in=marcofaraonemusic/sets/marco-faraone-uncompromised,https://soundcloud.com/marcofaraonemusic/marco-faraone-running-fast?in=marcofaraonemusic/sets/marco-faraone-uncompromised,https://soundcloud.com/marcofaraonemusic/marco-faraone-uncompromised?in=marcofaraonemusic/sets/marco-faraone-uncompromised
198083	Marco Faraone	Marco Faraone & Luca Agnelli - Jambo Ep (Desolat) - CUTS	4	7 June 2013	48	6	https://soundcloud.com/marcofaraonemusic/marco-faraone-luca-agnelli-3?in=marcofaraonemusic/sets/marco-faraone-luca-agnelli,https://soundcloud.com/marcofaraonemusic/marco-faraone-luca-agnelli-4?in=marcofaraonemusic/sets/marco-faraone-luca-agnelli,https://soundcloud.com/marcofaraonemusic/marco-faraone-luca-agnelli-la?in=marcofaraonemusic/sets/marco-faraone-luca-agnelli,https://soundcloud.com/marcofaraonemusic/marco-faraone-luca-agnelli-5?in=marcofaraonemusic/sets/marco-faraone-luca-agnelli
198083	Marco Faraone	Marco Faraone feat. Piegaja - I WILL WAIT ALBUM (CUTS) - etb012	14	5 April 2013	29	2	https://soundcloud.com/marcofaraonemusic/01-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/02-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/03-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/04-marco-faraone-feat-4?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/05-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/06-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/07-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/marco-faraone-feat-piegaja?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/09-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/10-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/11-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/marco-faraone-feat-piegaja-1?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/13-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1,https://soundcloud.com/marcofaraonemusic/14-marco-faraone-feat?in=marcofaraonemusic/sets/marco-faraone-feat-piegaja-i-1
217770491	Nitti Gritti	Daddy / What Happens In Vegas	2	26 October 2021	39	8	https://soundcloud.com/nittigritti/nitti-gritti-daddy?in=nittigritti/sets/daddy-what-happens-in-vegas-1,https://soundcloud.com/nittigritti/nitti-gritti-what-happens-in-vegas?in=nittigritti/sets/daddy-what-happens-in-vegas-1
217770491	Nitti Gritti	Valentino Khan x Nitti Gritti - Your Body	1	11 September 2021	80	20	https://soundcloud.com/spinninrecords/valentino-khan-x-nitti-gritti-your-body-out-now?in=nittigritti/sets/valentino-khan-x-nitti-gritti
217770491	Nitti Gritti	Want You / Numb	2	11 September 2021	63	14	https://soundcloud.com/nittigritti/nitti-gritti-x-marten-horger-want-you?in=nittigritti/sets/want-you-numb,https://soundcloud.com/nittigritti/nitti-gritti-numb-final?in=nittigritti/sets/want-you-numb
217770491	Nitti Gritti	Nitti Gritti - Im Feelin Good / Guest List	2	31 July 2021	45	10	https://soundcloud.com/nittigritti/nitti-gritti-x-shndo-guest-list-ft-chase-paves?in=nittigritti/sets/nitti-gritti-im-feelin-good,https://soundcloud.com/nittigritti/nitti-gritti-im-feelin-good-ft-chase-paves?in=nittigritti/sets/nitti-gritti-im-feelin-good
217770491	Nitti Gritti	Stay / What you Wanted	2	9 July 2021	53	10	https://soundcloud.com/nittigritti/nitti-gritti-stay?in=nittigritti/sets/stay-what-you-wanted,https://soundcloud.com/nittigritti/nitti-gritti-what-you-wanted?in=nittigritti/sets/stay-what-you-wanted
