user_id	artwork_url	created_at	duration	embeddable_by	genre	id	kind	label_name	last_modified	license	likes_count	managed_by_feeds	permalink	permalink_url	public	reposts_count	sharing	tag_list	title	uri	is_album	published_at	display_date	allTrackIDs
293713798	https://i1.sndcdn.com/artworks-a67tKUjWGtJhh0FH-51zGXg-large.jpg	2021-07-22T03:53:59Z	4671821	all		1290111772	playlist		2021-09-30T20:33:40Z	all-rights-reserved	22	False	unconventional-sounds	https://soundcloud.com/user-692461400/sets/unconventional-sounds	True	2	public	chillout downtempo Electro wave	hazy daze	https://api.soundcloud.com/playlists/1290111772	False	2021-08-23T05:35:19Z	2021-08-23T05:35:19Z	483414039,171458230,328457328,475374996,612714387,429383376,686452972,447788787,594769962,335521383,137467086,248954521,605143374,623749281,686453017,225256471,283219151
293713798	https://i1.sndcdn.com/artworks-gln05LrHd3ihqLkC-3B3zlw-large.jpg	2021-02-06T10:19:56Z	9709788	none	punk	1207026493	playlist		2021-11-02T23:28:19Z	all-rights-reserved	237	False	grungepunk	https://soundcloud.com/user-692461400/sets/grungepunk	True	11	public	"""Electronic Rock"" postpunk Grunge"	post punk	https://api.soundcloud.com/playlists/1207026493	False	2021-02-06T10:19:56Z	2021-02-06T10:19:56Z	421295613,525117495,166745705,205203574,299886392,280295698,1151531968,525117630,249441547,950948650,672748721,32954556,780000082,421295601,295995757,319765525,725260660,603982068,923495314,763275463,265994461,330349609,37696118,618290709,44531093,248394863,336828990,700490593,175689057,93501555,199827177,293630125,175689055,175689054,694323349,225789619,317479620,421295595,1072530826,1072533328,1067780806,235446708,1021349320,379021115
293713798	https://i1.sndcdn.com/artworks-HvmCNbStxwkFFNHy-VOX7VA-large.jpg	2020-01-27T17:20:18Z	3508296	all	Rock	975363751	playlist		2021-07-07T21:00:56Z	all-rights-reserved	227	False	anime-soundtrack-vibez	https://soundcloud.com/user-692461400/sets/anime-soundtrack-vibez	True	11	public	"""Alternative Rock"" rawr"	Anime soundtrack vibez	https://api.soundcloud.com/playlists/975363751	False	2020-10-08T10:08:11Z	2020-10-08T10:08:11Z	138015677,205898859,517301934,82301166,86322356,158020190,135957099,114386399,196243992,99616095,108840598,198173776,93157566,135190906,326960781
293713798	https://i1.sndcdn.com/artworks-000550578096-t8hsh7-large.jpg	2017-03-08T04:03:46Z	23871318	all	lofi	305665701	playlist		2021-11-02T20:29:57Z	all-rights-reserved	94171	False	lofi	https://soundcloud.com/user-692461400/sets/lofi	True	2919	public	lofi study	Lofi	https://api.soundcloud.com/playlists/305665701	False	2017-03-08T04:22:39Z	2017-03-08T04:22:39Z	283831214,347644075,561882696,303853993,333039211,592816941,317547294,337652909,186530837,296962224,549086580,335521383,274011530,327073612,314732615,308945708,261956297,401621832,433524648,270781619,346143258,243277960,376719902,341568899,347539277,337238572,306817628,167505592,344045850,339190075,600100719,325216059,405089169,346883679,245071808,206782090,311598029,249208062,327068293,313534719,902959279,298807477,607920558,272494415,338865697,437359557,686452972,296715495,383884778,278815463,370226924,298623051,317691063,244743713,333536882,262740697,212338462,340530207,347232841,194715478,347736214,284369474,297642518,313128792,319852229,302520493,414839982,337213956,338517131,318143904,320101598,449716776,312283402,474272706,363455900,345900273,351553894,357486047,314353749,316568007,303449449,296465072,268799947,280116434,338580722,340529913,334444665,343708045,300997167,344471227,309225087,339345301,471401607,342334724,474351459,346349430,178916138,279188904,576388578,337321014,557593830,568947723,548885208,325009375,559670982,517428612,345697537,557804904,525789078,552051105,463292994,232871675,301810910,224680378,459639720,476666259,472254570,224177507,323204260,1035330517,243963348,499497651,499011495,429956652,385311893,585133590,367680257,342797009,417551408,334059234,410730417,342754070,800656006,331248448,448354566,274011568,775523572,362292134,337895729,326094500,332438890,913133707,921475747,939608581,864591529,337487846,269797428,312394593,140308121,1068892885,1071661330,57221295,605143374,287902450,612714387,341626276
